ProcessID,Date,Start_LanguageModel,Version,PC,Method,NumJobs,Time_Total,Time_DownloadScript,Time_Download,Time_WriteCorpus,Count_CorpusLines,FileSize_Corpus,Time_CleanScript,Time_ReadCorpus,Time_cleanCorpus,Count_WordTokens,Count_TokensLines,SampleTrainRate,Seed,Count_SampleTrainLines,FileSize_TrainTokens,Time_LanguageModel,Time_CreateNGram,Time_NGramData,TestModel,SampleTestRate,Count_TestLines,Accuracy,MeanTime_StupidBackoff,Stop_LanguageModel,FileSize_Tokens,Start_Ngram,Stop_Ngram
82,2017/08/02,12:53:16,Git 0.3,ASUS,MapReduce,8,1706,0,,,12810361,651.73,5,,,,9907924,0.25,17895,2476981,151.4,1693,1324,369,no,0.01,,,,,605.42,12:53:28,13:21:41
83,2017/08/02,13:22:03,Git 0.3,ASUS,Sequential,1,4705,0,,,12810361,651.73,6,,,,9907924,0.3,17895,2972377,181.6,4691,1859,2828,no,0.01,,,,,605.42,13:22:17,14:40:28
84,2017/08/02,14:40:43,Git 0.3,ASUS,MapReduce,1,3203,0,,,12810361,651.73,7,,,,9907924,0.3,17895,2972377,181.6,3187,2747,439,no,0.01,,,,,605.42,14:40:59,15:34:06
85,2017/08/02,15:34:23,Git 0.3,ASUS,MapReduce,2,2617,0,,,12810361,651.73,5,,,,9907924,0.3,17895,2972377,181.6,2603,2200,402,no,0.01,,,,,605.42,15:34:37,16:18:00
86,2017/08/02,16:18:16,Git 0.3,ASUS,MapReduce,3,2332,0,,,12810361,651.73,7,,,,9907924,0.3,17895,2972377,181.6,2317,1890,427,no,0.01,,,,,605.42,16:18:31,16:57:08
87,2017/08/02,16:57:24,Git 0.3,ASUS,MapReduce,4,2375,0,,,12810361,651.73,7,,,,9907924,0.3,17895,2972377,181.6,2359,1911,448,no,0.01,,,,,605.42,16:57:40,17:36:59
88,2017/08/02,17:37:16,Git 0.3,ASUS,MapReduce,5,2261,0,,,12810361,651.73,8,,,,9907924,0.3,17895,2972377,181.6,2244,1790,454,no,0.01,,,,,605.42,17:37:33,18:14:57
89,2017/08/02,18:15:15,Git 0.3,ASUS,MapReduce,6,2372,0,,,12810361,651.73,7,,,,9907924,0.3,17895,2972377,181.6,2356,1892,463,no,0.01,,,,,605.42,18:15:31,18:54:47
90,2017/08/02,18:55:06,Git 0.3,ASUS,MapReduce,7,2432,0,,,12810361,651.73,8,,,,9907924,0.3,17895,2972377,181.6,2414,1931,483,no,0.01,,,,,605.42,18:55:24,19:35:38
91,2017/08/02,19:35:57,Git 0.3,ASUS,MapReduce,8,2442,0,,,12810361,651.73,8,,,,9907924,0.3,17895,2972377,181.6,2424,1921,503,no,0.01,,,,,605.42,19:36:15,20:16:39
92,2017/08/02,20:17:02,Git 0.3,ASUS,Sequential,1,6127,0,,,12810361,651.73,9,,,,9907924,0.35,17895,3467773,211.92,6108,2561,3538,no,0.01,,,,,605.42,20:17:21,21:59:09
93,2017/08/02,21:59:24,Git 0.3,ASUS,MapReduce,1,4265,0,,,12810361,651.73,10,,,,9907924,0.35,17895,3467773,211.92,4245,3707,537,no,0.01,,,,,605.42,21:59:44,23:10:29
94,2017/08/02,23:10:45,Git 0.3,ASUS,MapReduce,2,3279,0,,,12810361,651.73,8,,,,9907924,0.35,17895,3467773,211.92,3260,2766,494,no,0.01,,,,,605.42,23:11:04,00:05:24
95,2017/08/03,00:05:43,Git 0.3,ASUS,MapReduce,3,3044,0,,,12810361,651.73,9,,,,9907924,0.35,17895,3467773,211.92,3025,2496,528,no,0.01,,,,,605.42,00:06:02,00:56:27
96,2017/08/03,00:56:42,Git 0.3,ASUS,MapReduce,4,3014,0,,,12810361,651.73,9,,,,9907924,0.35,17895,3467773,211.92,2994,2442,550,no,0.01,,,,,605.42,00:57:02,01:46:56
97,2017/08/03,01:47:16,Git 0.3,ASUS,MapReduce,5,3011,0,,,12810361,651.73,9,,,,9907924,0.35,17895,3467773,211.92,2991,2420,570,no,0.01,,,,,605.42,01:47:35,02:37:26
98,2017/08/03,02:37:46,Git 0.3,ASUS,MapReduce,6,2887,0,,,12810361,651.73,9,,,,9907924,0.35,17895,3467773,211.92,2867,2280,587,no,0.01,,,,,605.42,02:38:06,03:25:53
99,2017/08/03,03:26:14,Git 0.3,ASUS,MapReduce,7,3041,0,,,12810361,651.73,9,,,,9907924,0.35,17895,3467773,211.92,3022,2366,656,no,0.01,,,,,605.42,03:26:33,04:16:55
100,2017/08/03,04:17:17,Git 0.3,ASUS,MapReduce,8,2984,0,,,12810361,651.73,11,,,,9907924,0.35,17895,3467773,211.92,2962,2331,631,no,0.01,,,,,605.42,04:17:39,05:07:01
101,2017/08/03,05:07:37,Git 0.3,ASUS,Sequential,1,8567,0,,,12810361,651.73,12,,,,9907924,0.4,17895,3963170,242.19,8544,3550,4982,no,0.01,,,,,605.42,05:08:00,07:30:24
102,2017/08/03,07:30:40,Git 0.3,ASUS,MapReduce,1,5036,0,,,12810361,651.73,10,,,,9907924,0.4,17895,3963170,242.19,5015,4418,594,no,0.01,,,,,605.42,07:31:01,08:54:36
103,2017/08/03,08:54:54,Git 0.3,ASUS,MapReduce,2,3943,0,,,12810361,651.73,9,,,,9907924,0.4,17895,3963170,242.19,3922,3302,619,no,0.01,,,,,605.42,08:55:15,10:00:37
104,2017/08/03,10:00:54,Git 0.3,ASUS,MapReduce,3,3703,0,,,12810361,651.73,11,,,,9907924,0.4,17895,3963170,242.19,3681,3021,659,no,0.01,,,,,605.42,10:01:16,11:02:37
105,2017/08/03,11:02:55,Git 0.3,ASUS,MapReduce,4,3632,0,,,12810361,651.73,11,,,,9907924,0.4,17895,3963170,242.19,3608,2891,716,no,0.01,,,,,605.42,11:03:19,12:03:27
106,2017/08/03,12:03:44,Git 0.3,ASUS,MapReduce,5,3705,0,,,12810361,651.73,11,,,,9907924,0.4,17895,3963170,242.19,3682,2914,768,no,0.01,,,,,605.42,12:04:07,13:05:29
107,2017/08/03,13:05:47,Git 0.3,ASUS,MapReduce,6,3603,0,,,12810361,651.73,11,,,,9907924,0.4,17895,3963170,242.19,3580,2815,765,yes,0.01,,,,,605.42,13:06:10,14:05:50
108,2017/08/03,14:06:10,Git 0.3,ASUS,MapReduce,7,3652,0,,,12810361,651.73,11,,,,9907924,0.4,17895,3963170,242.19,3629,2853,773,yes,0.01,,,,,605.42,14:06:33,15:07:02
109,2017/08/03,15:07:19,Git 0.3,ASUS,MapReduce,8,3834,0,,,12810361,651.73,13,,,,9907924,0.4,17895,3963170,242.19,3809,2967,842,yes,0.01,,,,,605.42,15:07:44,16:11:13
110,2017/08/03,13:31:59,Git 0.3,DELL,Sequential,1,50,0,,,12810361,651.73,2,,,,9907924,0.01,17895,99079,6.08,45,24,21,no,0.01,,,,,605.42,13:32:04,13:32:49
111,2017/08/03,13:32:50,Git 0.3,DELL,MapReduce,1,83,0,,,12810361,651.73,3,,,,9907924,0.01,17895,99079,6.08,78,65,13,no,0.01,,,,,605.42,13:32:55,13:34:13
112,2017/08/03,13:34:13,Git 0.3,DELL,MapReduce,2,74,0,,,12810361,651.73,3,,,,9907924,0.01,17895,99079,6.08,69,56,13,no,0.01,,,,,605.42,13:34:18,13:35:27
113,2017/08/03,13:35:27,Git 0.3,DELL,MapReduce,3,75,0,,,12810361,651.73,3,,,,9907924,0.01,17895,99079,6.08,70,56,14,no,0.01,,,,,605.42,13:35:32,13:36:42
114,2017/08/03,13:36:43,Git 0.3,DELL,MapReduce,4,71,0,,,12810361,651.73,2,,,,9907924,0.01,17895,99079,6.08,67,53,14,no,0.01,,,,,605.42,13:36:47,13:37:54
115,2017/08/03,13:37:55,Git 0.3,DELL,MapReduce,5,76,0,,,12810361,651.73,3,,,,9907924,0.01,17895,99079,6.08,71,57,14,no,0.01,,,,,605.42,13:38:00,13:39:11
116,2017/08/03,13:39:12,Git 0.3,DELL,MapReduce,6,75,0,,,12810361,651.73,3,,,,9907924,0.01,17895,99079,6.08,70,55,15,no,0.01,,,,,605.42,13:39:17,13:40:27
117,2017/08/03,13:40:27,Git 0.3,DELL,MapReduce,7,73,0,,,12810361,651.73,3,,,,9907924,0.01,17895,99079,6.08,68,54,14,no,0.01,,,,,605.42,13:40:32,13:41:40
118,2017/08/03,13:41:41,Git 0.3,DELL,MapReduce,8,74,0,,,12810361,651.73,3,,,,9907924,0.01,17895,99079,6.08,69,55,14,no,0.01,,,,,605.42,13:41:46,13:42:55
119,2017/08/03,13:42:56,Git 0.3,DELL,Sequential,1,96,0,,,12810361,651.73,2,,,,9907924,0.02,17895,198158,12.13,91,48,43,no,0.01,,,,,605.42,13:43:01,13:44:32
120,2017/08/03,13:44:32,Git 0.3,DELL,MapReduce,1,163,0,,,12810361,651.73,3,,,,9907924,0.02,17895,198158,12.13,157,131,26,no,0.01,,,,,605.42,13:44:38,13:47:15
121,2017/08/03,13:47:16,Git 0.3,DELL,MapReduce,2,146,0,,,12810361,651.73,3,,,,9907924,0.02,17895,198158,12.13,141,113,28,no,0.01,,,,,605.42,13:47:21,13:49:42
122,2017/08/03,13:49:43,Git 0.3,DELL,MapReduce,3,151,0,,,12810361,651.73,3,,,,9907924,0.02,17895,198158,12.13,146,118,28,no,0.01,,,,,605.42,13:49:48,13:52:14
123,2017/08/03,13:52:15,Git 0.3,DELL,MapReduce,4,156,0,,,12810361,651.73,3,,,,9907924,0.02,17895,198158,12.13,151,121,30,no,0.01,,,,,605.42,13:52:20,13:54:51
124,2017/08/03,13:54:51,Git 0.3,DELL,MapReduce,5,159,0,,,12810361,651.73,3,,,,9907924,0.02,17895,198158,12.13,154,125,29,no,0.01,,,,,605.42,13:54:56,13:57:30
125,2017/08/03,13:57:31,Git 0.3,DELL,MapReduce,6,153,0,,,12810361,651.73,3,,,,9907924,0.02,17895,198158,12.13,148,119,29,no,0.01,,,,,605.42,13:57:36,14:00:04
126,2017/08/03,14:00:05,Git 0.3,DELL,MapReduce,7,155,0,,,12810361,651.73,2,,,,9907924,0.02,17895,198158,12.13,150,121,29,no,0.01,,,,,605.42,14:00:10,14:02:40
127,2017/08/03,14:02:40,Git 0.3,DELL,MapReduce,8,161,0,,,12810361,651.73,3,,,,9907924,0.02,17895,198158,12.13,156,125,31,no,0.01,,,,,605.42,14:02:45,14:05:21
128,2017/08/03,14:05:22,Git 0.3,DELL,Sequential,1,156,0,,,12810361,651.73,2,,,,9907924,0.03,17895,297238,18.18,151,83,68,no,0.01,,,,,605.42,14:05:27,14:07:58
129,2017/08/03,14:07:59,Git 0.3,DELL,MapReduce,1,257,0,,,12810361,651.73,3,,,,9907924,0.03,17895,297238,18.18,252,212,40,no,0.01,,,,,605.42,14:08:04,14:12:16
130,2017/08/03,14:12:17,Git 0.3,DELL,MapReduce,2,199,0,,,12810361,651.73,3,,,,9907924,0.03,17895,297238,18.18,194,157,37,no,0.01,,,,,605.42,14:12:22,14:15:36
131,2017/08/03,14:15:37,Git 0.3,DELL,MapReduce,3,205,0,,,12810361,651.73,3,,,,9907924,0.03,17895,297238,18.18,200,159,41,no,0.01,,,,,605.42,14:15:42,14:19:02
132,2017/08/03,14:19:03,Git 0.3,DELL,MapReduce,4,203,0,,,12810361,651.73,2,,,,9907924,0.03,17895,297238,18.18,198,159,39,no,0.01,,,,,605.42,14:19:08,14:22:26
133,2017/08/03,14:22:27,Git 0.3,DELL,MapReduce,5,219,0,,,12810361,651.73,3,,,,9907924,0.03,17895,297238,18.18,214,175,38,no,0.01,,,,,605.42,14:22:32,14:26:06
134,2017/08/03,14:26:07,Git 0.3,DELL,MapReduce,6,206,0,,,12810361,651.73,3,,,,9907924,0.03,17895,297238,18.18,201,159,42,no,0.01,,,,,605.42,14:26:12,14:29:33
135,2017/08/03,14:29:34,Git 0.3,DELL,MapReduce,7,219,0,,,12810361,651.73,3,,,,9907924,0.03,17895,297238,18.18,214,174,40,no,0.01,,,,,605.42,14:29:39,14:33:13
136,2017/08/03,14:33:14,Git 0.3,DELL,MapReduce,8,215,0,,,12810361,651.73,2,,,,9907924,0.03,17895,297238,18.18,210,170,40,no,0.01,,,,,605.42,14:33:19,14:36:49
137,2017/08/03,14:36:51,Git 0.3,DELL,Sequential,1,188,0,,,12810361,651.73,3,,,,9907924,0.04,17895,396317,24.23,183,96,86,no,0.01,,,,,605.42,14:36:56,14:39:59
138,2017/08/03,14:39:59,Git 0.3,DELL,MapReduce,1,309,0,,,12810361,651.73,3,,,,9907924,0.04,17895,396317,24.23,303,257,46,no,0.01,,,,,605.42,14:40:05,14:45:08
139,2017/08/03,14:45:09,Git 0.3,DELL,MapReduce,2,259,0,,,12810361,651.73,3,,,,9907924,0.04,17895,396317,24.23,253,204,49,no,0.01,,,,,605.42,14:45:15,14:49:28
140,2017/08/03,14:49:29,Git 0.3,DELL,MapReduce,3,262,0,,,12810361,651.73,4,,,,9907924,0.04,17895,396317,24.23,255,205,50,no,0.01,,,,,605.42,14:49:36,14:53:51
141,2017/08/03,14:53:52,Git 0.3,DELL,MapReduce,4,263,0,,,12810361,651.73,3,,,,9907924,0.04,17895,396317,24.23,257,206,51,no,0.01,,,,,605.42,14:53:58,14:58:15
142,2017/08/03,14:58:16,Git 0.3,DELL,MapReduce,5,270,0,,,12810361,651.73,3,,,,9907924,0.04,17895,396317,24.23,264,215,49,no,0.01,,,,,605.42,14:58:22,15:02:46
143,2017/08/03,15:02:47,Git 0.3,DELL,MapReduce,6,265,0,,,12810361,651.73,3,,,,9907924,0.04,17895,396317,24.23,259,206,53,no,0.01,,,,,605.42,15:02:53,15:07:12
144,2017/08/03,15:07:13,Git 0.3,DELL,MapReduce,7,284,0,,,12810361,651.73,3,,,,9907924,0.04,17895,396317,24.23,279,225,54,no,0.01,,,,,605.42,15:07:18,15:11:57
145,2017/08/03,15:11:58,Git 0.3,DELL,MapReduce,8,283,0,,,12810361,651.73,3,,,,9907924,0.04,17895,396317,24.23,278,226,52,no,0.01,,,,,605.42,15:12:03,15:16:41
146,2017/08/03,15:16:43,Git 0.3,DELL,Sequential,1,230,0,,,12810361,651.73,2,,,,9907924,0.05,17895,495396,30.28,225,118,107,no,0.01,,,,,605.42,15:16:48,15:20:33
147,2017/08/03,15:20:33,Git 0.3,DELL,MapReduce,1,391,1,,,12810361,651.73,2,,,,9907924,0.05,17895,495396,30.28,385,326,59,no,0.01,,,,,605.42,15:20:39,15:27:04
148,2017/08/03,15:27:05,Git 0.3,DELL,MapReduce,2,330,0,,,12810361,651.73,3,,,,9907924,0.05,17895,495396,30.28,324,262,62,no,0.01,,,,,605.42,15:27:11,15:32:35
149,2017/08/03,15:32:36,Git 0.3,DELL,MapReduce,3,348,0,,,12810361,651.73,3,,,,9907924,0.05,17895,495396,30.28,342,280,62,no,0.01,,,,,605.42,15:32:42,15:38:24
150,2017/08/03,15:38:25,Git 0.3,DELL,MapReduce,4,331,0,,,12810361,651.73,3,,,,9907924,0.05,17895,495396,30.28,325,259,66,no,0.01,,,,,605.42,15:38:31,15:43:56
151,2017/08/03,15:43:57,Git 0.3,DELL,MapReduce,5,348,0,,,12810361,651.73,3,,,,9907924,0.05,17895,495396,30.28,342,274,68,no,0.01,,,,,605.42,15:44:03,15:49:45
152,2017/08/03,15:49:46,Git 0.3,DELL,MapReduce,6,362,0,,,12810361,651.73,2,,,,9907924,0.05,17895,495396,30.28,357,289,68,no,0.01,,,,,605.42,15:49:51,15:55:48
153,2017/08/03,15:55:49,Git 0.3,DELL,MapReduce,7,362,0,,,12810361,651.73,2,,,,9907924,0.05,17895,495396,30.28,357,286,71,no,0.01,,,,,605.42,15:55:54,16:01:51
154,2017/08/03,16:01:52,Git 0.3,DELL,MapReduce,8,367,0,,,12810361,651.73,2,,,,9907924,0.05,17895,495396,30.28,362,289,73,no,0.01,,,,,605.42,16:01:57,16:07:59
155,2017/08/03,16:08:01,Git 0.3,DELL,Sequential,1,282,0,,,12810361,651.73,2,,,,9907924,0.06,17895,594475,36.34,276,147,128,no,0.01,,,,,605.42,16:08:07,16:12:43
156,2017/08/03,16:12:43,Git 0.3,DELL,MapReduce,1,487,0,,,12810361,651.73,3,,,,9907924,0.06,17895,594475,36.34,481,406,75,no,0.01,,,,,605.42,16:12:49,16:20:50
157,2017/08/03,16:20:51,Git 0.3,DELL,MapReduce,2,429,0,,,12810361,651.73,3,,,,9907924,0.06,17895,594475,36.34,423,348,74,no,0.01,,,,,605.42,16:20:57,16:28:00
158,2017/08/03,16:28:01,Git 0.3,DELL,MapReduce,3,459,0,,,12810361,651.73,3,,,,9907924,0.06,17895,594475,36.34,452,372,80,no,0.01,,,,,605.42,16:28:08,16:35:40
1,2017/08/03,20:33:27,Git 0.3,ASUS,Sequential,1,10692,0,,,12810361,651.73,3,,,,9907924,0.45,17895,4458566,272.43,10678,4638,6027,yes,0.01,,,,,605.42,20:33:41,23:31:39
1,2017/08/03,23:31:54,Git 0.3,ASUS,MapReduce,1,5520,0,,,12810361,651.73,8,,,,9907924,0.45,17895,4458566,272.43,5500,4805,695,yes,0.01,,,,,605.42,23:32:14,01:03:54
1,2017/08/04,01:04:12,Git 0.3,ASUS,MapReduce,2,4744,0,,,12810361,651.73,9,,,,9907924,0.45,17895,4458566,272.43,4722,3976,745,yes,0.01,,,,,605.42,01:04:34,02:23:16
1,2017/08/04,02:23:34,Git 0.3,ASUS,MapReduce,3,4515,0,,,12810361,651.73,10,,,,9907924,0.45,17895,4458566,272.43,4491,3682,808,yes,0.01,,,,,605.42,02:23:58,03:38:49
1,2017/08/04,03:39:09,Git 0.3,ASUS,MapReduce,4,4411,0,,,12810361,651.73,12,,,,9907924,0.45,17895,4458566,272.43,4385,3526,859,yes,0.01,,,,,605.42,03:39:35,04:52:40
1,2017/08/04,04:52:58,Git 0.3,ASUS,MapReduce,5,4264,0,,,12810361,651.73,12,,,,9907924,0.45,17895,4458566,272.43,4238,3330,907,yes,0.01,,,,,605.42,04:53:24,06:04:02
1,2017/08/04,06:04:20,Git 0.3,ASUS,MapReduce,6,4157,0,,,12810361,651.73,12,,,,9907924,0.45,17895,4458566,272.43,4132,3245,885,yes,0.01,,,,,605.42,06:04:45,07:13:37
1,2017/08/04,07:13:55,Git 0.3,ASUS,MapReduce,7,4140,0,,,12810361,651.73,12,,,,9907924,0.45,17895,4458566,272.43,4115,3226,889,yes,0.01,,,,,605.42,07:14:20,08:22:55
1,2017/08/04,08:23:14,Git 0.3,ASUS,MapReduce,8,4387,0,,,12810361,651.73,12,,,,9907924,0.45,17895,4458566,272.43,4361,3010,1351,yes,0.01,,,,,605.42,08:23:40,09:36:21
